Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 ICFBR  2015 : 2nd International Conference on Fire Behaviour and Risk ,N/A,http://www.icfbr2015.it/,"['climate', 'fire', 'risk']","May 26, 2015 - May 29, 2015",Alghero (SS) - Sardinia,"Jan 31, 2015","Mar 10, 2015","Apr 10, 2015",
 DCAI  2015 : 12th International Symposium on Distributed Computing and Artificial Intelligence 2015,Distributed Computing and Artificial Intelligence,http://dcai.usal.es/cfp,"['distributed computing', 'artificial intelligence']","Jun 3, 2015 - Jun 5, 2015",University of Salamanca (Spain),"Jan 12, 2015","Feb 23, 2015","Mar 9, 2015",
" PURE  2015 : 2nd International Conference on Purity, Utility Reaction and Environmental Research- PURE2015",N/A,http://dsr-conferences.co.uk/pure/,"['environment', 'chemical engineering', 'nanotechnology', 'pollution control']","Nov 9, 2015 - Nov 11, 2015","Kuala Lumpur, Malaysia",TBD,,,
 DSAA  2015 : IEEE International Conference on Data Science and Advanced Analytics (DSAA 2015),N/A,http://dsaa2015.lip6.fr/,"['machine learning', 'data mining', 'cloud computing', 'databases']","Oct 19, 2015 - Oct 21, 2015",Paris - France,"May 18, 2015","Jul 6, 2015","Aug 28, 2015",
 DCE  2015 : 1st Doctoral Student Congress in Engineering,N/A,http://www.fe.up.pt/~dce,['engineering'],"Jun 11, 2015 - Jun 13, 2015","FEUP, Porto, Portugal","Mar 2, 2015","Apr 13, 2015",,
 VAAM  2015 : Video Analytics for Audience Measurement,N/A,http://www.ino.it/vaam,"['computer vision', 'image processing', 'machine learning', 'pattern recognition']","Jul 3, 2015 - Jul 3, 2015","Torino/Turin, Italy","Apr 10, 2015","Apr 30, 2015","May 15, 2015",
 IDC  2015 : 9th International Symposium on Intelligent Distributed Computing,Intelligent Distributed Computing,http://islab.di.uminho.pt/idc2015/,['intelligent distributed comput'],"Oct 7, 2015 - Oct 9, 2015","Guimarães, Portugal","Mar 30, 2015","Apr 24, 2015","May 22, 2015",
 EHST  2015 : 9th Int. Symposium on eHealth Services and Technologies,N/A,http://www.is-ehst.org,"['e-health', 'services', 'modeling', 'software']","Sep 17, 2015 - Sep 18, 2015","Rhodes, Greece","Jul 14, 2015","Aug 3, 2015","Aug 17, 2015",
 ICGREEN  2015 : 4th. Int. Conference on Green IT Solutions,N/A,http://www.icgreen.org,"['green it', 'sustainability', 'software']","Jul 9, 2015 - Jul 10, 2015","Milan, Italy","Apr 1, 2015","Apr 20, 2015","May 4, 2015",
" Materialisms  2015 : CFP: Materialisms Unbound Workshop at York University, Toronto, May 7-8, 2015",N/A,http://criticaltransformation.blog.yorku.ca/cfp-materialisms-unbound-flows-temporalities-formations/,['critical theory'],"May 7, 2015 - May 8, 2015",Toronto,TBD,,,
 CoNEXT  2015 : ACM SIGCOMM CoNEXT'15,Conference on Emerging Network Experiment and Technology,http://conferences2.sigcomm.org/co-next/2015,['networking'],"Dec 1, 2015 - Dec 4, 2015","Heidelberg, Germany",TBD,,,
 NEW2AN  2015 : The 15th International Conference on Next Generation Wired/Wireless Advanced Networks and Systems,Next Generation Teletraffic and Wired/Wireless Advanced Networking,http://new2an.org/,"['communications', 'networks', 'systems', 'services']","Aug 26, 2015 - Aug 28, 2015","St. Petersburg, Russia","May 14, 2015","Jun 10, 2015","Jun 21, 2015",
 DISC  2015 : The International Symposium on DIStributed Computing,International Symposium on Distributed Computing,http://www.disc-conference.org/wp/disc2015/,"['distributed computing', 'concurrency', 'computer networks']","Oct 7, 2015 - Oct 9, 2015","Tokyo, Japan","May 15, 2015","Jul 23, 2015","Aug 5, 2015","May 10, 2015"
 LDQ  2015 : 2nd Workshop on Linked Data Quality,N/A,http://ldq.semanticmultimedia.org/,"['linked data', 'data quality', 'quality assessment', 'data cleansing']","Jun 1, 2015 - Jun 1, 2015","Portorož, Slovenia","Mar 16, 2015","Apr 15, 2015","Apr 30, 2015",
 IEEE Radio 2015  2015 : IEEE Radio and Antenna Days of the Indian Ocean 2015,N/A,http://www.radiosociety.org/radio2015/,[],"Sep 21, 2015 - Sep 24, 2015",Mauritius,"Apr 15, 2015",,,
 ICUMT  2015 : The 7th International Congress on Ultra Modern Telecommunications and Control Systems,International Conference on Ultra Modern Telecommunications,http://www.icumt.info/2015/,"['communications', 'internet', 'control systems', 'services']","Oct 6, 2015 - Oct 8, 2015","Brno, Czech Republic","May 31, 2015","Jul 29, 2015","Sep 4, 2015",
 SNAA  2015 : The 5th Workshop on Social Network Analysis in Applications,N/A,http://snaa.pwr.edu.pl/ ,"['social networks', 'social network analysis', 'social media', 'data mining']","Aug 25, 2015 - Aug 25, 2015","Paris, France","Apr 28, 2015","Jun 16, 2015","Jun 29, 2015",
 WISA  2015 : 7th Workshop on Intelligent Systems and Applications,N/A,http://www.aisti.eu/cisti2015/index.php/en/xpto/wisa,"['artificial intelligence', 'intelligent systems', 'computer science']","Jun 17, 2015 - Jun 20, 2015","Aveiro, Portugal","Mar 7, 2015","Mar 28, 2015","Apr 11, 2015",
" PDCAT  2015 : The 16th International Conference on Parallel and Distributed Computing, Applications and Technologies",Parallel and Distributed Computing: Applications and Technologies,http://www.pdcat2015.org/index.php,"['networking and architectures', 'software systems & technology', 'algorithms and applications', 'security and privacy']","Sep 16, 2015 - Sep 17, 2015","Jeju, Korea","Mar 1, 2015","May 15, 2015","Jun 1, 2016",
 CANDAR  2015 : The Third International Symposium on Computing and Networking,N/A,http://is-candar.org/,"['computer science', 'parallel computing', 'distributed systems', 'networking']","Dec 8, 2015 - Dec 11, 2015","Sapporo, Japan",TBD,,,
  SCI. CHINA Inf. Sci. SI  2015 : SCIENCE CHINA Information Sciences Special Issue on Crowd-based Software Development in the Era of Big Data,N/A,http://info.scichina.com/sciFe/EN/column/item1287.shtml,"['software development', 'services computing', 'big data']",N/A,N/A,"Jul 15, 2015","Dec 5, 2015","Dec 30, 2015",
 UCC   2015 : IEEE/ACM International Conference on Utility and Cloud Computing,Utility and Cloud Computing,http://cyprusconferences.org/ucc2015/,"['cloud computing', 'utility computing', 'distributed systems', 'big data']","Dec 7, 2015 - Dec 10, 2015","Limassol, Cyprus","Jul 17, 2015","Aug 21, 2015",,
 Quantum Dot Based Lasers and Photonic De  2015 : Special Issue:Quantum Dot Based Lasers and Photonic Devices,N/A,http://www.mdpi.com/journal/photonics/special_issues/QDLPD,[],N/A,N/A,"Feb 28, 2015",,,
 Optical Trapping  2015 : Call for Paper: Special Issue - Optical Trapping in Biology and Nanotechnology,N/A,http://www.mdpi.com/journal/photonics/special_issues/OTBN,[],N/A,N/A,"May 15, 2015",,,
 Plasmonics and Metamaterials  2015 : [Photonics]: Special Issue-New Frontiers in Plasmonics and Metamaterials (Special Issue Editor: Prof. Yuri S. Kivshar),N/A,http://www.mdpi.com/journal/photonics/special_issues/NFPM,[],N/A,N/A,"Apr 15, 2015",,,
 Sensors for Entertainment  2015 : CFP : Special Issue:Sensors for Entertainment,N/A,http://www.mdpi.com/journal/sensors/special_issues/SE,[],N/A,N/A,"Dec 31, 2015",,,
 SEMANTiCS  2015 : 11th International Conference on Semantic Systems,N/A,http://www.semantics.cc/,"['semantic web', 'linked data', 'big data', 'knowledge discovery']","Sep 15, 2015 - Sep 17, 2015","Vienna, Austria","May 29, 2015","Jun 26, 2015","Jul 15, 2015","May 22, 2015"
" WCCMY  2015 : WCC Malaysia 2015: Crises and Disasters: Navigating Through Complexity, Diversity and Uncertainty",N/A,http://www.worldcontinuitycongress.com/wcc15/world-continuity-congress-the-largest-bcdrcm-conference-in-the-asia-pacific-region/world-continuity-congress-2015-call-for-presentation,"['crisis management', 'disaster management', 'business continuity management', 'emergency preparedness']","Oct 6, 2015 - Oct 6, 2015",Malaysia,"May 15, 2015","May 15, 2015","Jun 15, 2015",
 CVSC  2015 : The 3rd Workshop on Continuous Vector Space Models and their Compositionality,N/A,https://sites.google.com/site/cvscworkshop2015/home,[],"Jul 31, 2015 - Jul 31, 2015",Peking,"May 14, 2015","Jun 4, 2015","Jun 21, 2015",
 ICBO  2015 : International Conference on Biomedical Ontology,N/A,http://icbo2015.fc.ul.pt/,"['ontologies', 'biomedical informatics', 'knowledge managment', 'semantics']","Jul 26, 2015 - Jul 30, 2015","Lisbon, Portugal","Mar 9, 2015","Apr 6, 2015",,
 PDPTA  2015 : International Conference on Parallel and Distributed Processing Techniques and Applications,Parallel and Distributed Processing Techniques and Applications,http://www.worldacademyofscience.org/worldcomp15/ws/conferences/pdpta15,[],"Jul 27, 2015 - Jul 30, 2015","Las Vegas, USA","Mar 31, 2015","Apr 24, 2015","May 15, 2015",
 SCPA   2015 : 4th IEEE International Workshop on Smart Communication Protocols and Algorithms,N/A,http://scpa.it.ubi.pt/2015/,[],"Jun 8, 2015 - Jun 12, 2015","London, UK","Jan 31, 2015","Mar 1, 2015","Mar 15, 2015",
 DASFAA  2015 : Database Systems for Advanced Applications (Call for Posters),N/A,http://dasfaa2015.org/,[],"Apr 20, 2015 - Apr 23, 2015","Hanoi, Vietnam","Jan 27, 2015","Mar 1, 2015","Mar 15, 2015",
 ICMMI  2015 : International Conference  on Man-Machine Interactions,N/A,http://icmmi.polsl.pl/,"['artificial intelligence', 'interdisciplinary', 'pattern recognition', 'machine learning']","Oct 6, 2015 - Oct 9, 2015","The Beskids, Poland","Mar 15, 2015","Apr 26, 2015","May 10, 2015",
 ICE  2015 : 8th Interaction and Concurrency Experience,N/A,https://discotec2015.inria.fr/workshops/ice-2015/,"['concurrency', 'interaction', 'formal methods', 'distributed systems']","Jun 5, 2015 - Jun 5, 2015","Grenoble, France","Mar 20, 2015","Apr 30, 2015","Jul 15, 2015","Mar 18, 2015"
 JIM  2015 : 11th edition of the International Conference on Marketing,N/A,N/A,[],"Feb 23, 2015 - Feb 28, 2015","Marrakech, Morocco","Feb 20, 2015",,"Feb 20, 2015",
 mes  2015 : 1st National Conference of Mathematics & Engineering Science with Applied Knowledge Approach,N/A,http://mesconf.ir/,"['mathematics', 'engineering']","Dec 26, 2015 - Dec 27, 2015",Tehran (IRAN),"Dec 22, 2015",,,"Dec 6, 2015"
 RuleLearning@RuleML  2015 : Rule learning - a special track of RuleML 2015,N/A,http://www.csw.inf.fu-berlin.de/ruleml2015/calls.html,"['machine learning', 'data mining', 'association rules', 'rule learning']","Aug 3, 2015 - Aug 5, 2015",Berlin,"Mar 4, 2015","May 4, 2015","May 18, 2015","Feb 28, 2015"
 EMiT  2015 : Emerging Technology 'EMiT' 2015,N/A,http://emit.manchester.ac.uk,"['emerging technology', 'high performance computing', 'scientific computing', 'low power']","Jun 30, 2015 - Jul 1, 2015","Manchester, UK","Jan 19, 2015",,,
" COILCON  2015 : 7th COIL Conference - The Expanding Landscape of COIL Practitioners, Networks, and Hubs: What’s Next?",N/A,http://coil.suny.edu/conference,"['e-learning ', 'humanities', 'social sciences', 'cultural studies']","Mar 19, 2015 - Mar 20, 2015",New York NY,"Jan 20, 2015",,,
 SPC  2015 : Call for Paper - Journal Sustainable Production and Consumption - Special Issue: Sustainability issues in the energy-food-water nexus  ,N/A,http://www.journals.elsevier.com/sustainable-production-and-consumption/call-for-papers/special-issue-on-sustainability-issues-in-the-energy-food-wa/,[],N/A,N/A,"Feb 28, 2015",,,
" emh  2015 : 1st National Conference of Economy, Management & Humanities with Applied Knowledge Approach",N/A,http://emhconf.ir/,"['management', 'economy', 'humanities', 'social science']","Dec 26, 2015 - Dec 27, 2015",Tehran (IRAN),TBD,,,
 ExploreDB  2015 : International Workshop on Exploratory Search in Databases and the Web,N/A,https://sites.google.com/site/exploredb2015/,[],"May 31, 2015 - May 31, 2015","Melbourne, Australia","Mar 30, 2015","Apr 10, 2015","Apr 30, 2015",
" TTH  2015 : Call For Papers: Transdisciplinarity, Transformation and the Humanities",N/A,http://postamble.org/latest-call-for-papers/,"['african studies', 'humanities', 'arts', 'knowledge-production']",N/A,N/A,"Feb 15, 2015",,,
 MediAsia  2015 : The Asian Conference on Media & Mass Communication,N/A,http://mediasia.iafor.org,"['communication', 'education', 'media', 'humanities']","Nov 12, 2015 - Nov 15, 2015","Kobe, Japan","Jul 15, 2015",,,
 SNAFCA  2015 : 3rd Call of Papers  Deadlines extended - International Workshop on Social Network Analysis using Formal Concept Analysis,N/A,http://www.snafca2015.sitew.org,"['social network analysis', 'formal concept analysis', 'community detection', 'network reorganization']","Jun 22, 2015 - Jun 22, 2015","Nerja, Málaga","Feb 27, 2015","Apr 17, 2015","May 15, 2015",
 FilmAsia  2015 : The Asian Conference on Film & Documentary 2015,N/A,http://filmasia.iafor.org,"['film', 'communications', 'education', 'humanities']","Nov 12, 2015 - Nov 15, 2015","Kobe, Japan","Jul 15, 2015",,,
 29th EFFoST International Conference  2015 : 29th EFFoST International Conference: Food Science Research and Innovation: Delivering sustainable solutions to the global economy and society,N/A,http://www.effostconference.com,"['food science and engineering', 'food chemistry']","Nov 10, 2015 - Nov 12, 2015","Athens, Greece","May 15, 2015",,,
 Unorganised Sector Workers  2015 : UGC Sopnsored National Seminar on Unorganised Sector Workers,N/A,http://www.bdu.ac.in/events/UGC_SEMINAR_ECONOMICS.pdf,"['economics', 'labour econmics', 'social', 'management']","Feb 13, 2015 - Feb 13, 2015","Tiruchirappalli, TN, India","Jan 31, 2015",,,
 IJCCI  2015 : The 7th International Joint Conference on Computational Intelligence,International Joint Conference on Computational Intelligence,http://www.ijcci.org/,[],"Nov 12, 2015 - Nov 14, 2015",Lisbon,"Jun 2, 2015",,,
 IEEE VidEv  2015 : The 4th IEEE WoWMoM Workshop on Video Everywhere (VidEv 2015),N/A,http://www.videv2015.tuc.gr/,"['video', 'networking', 'multimedia', 'mobile']","Jun 14, 2015 - Jun 14, 2015","Boston, MA, USA","Apr 7, 2015","Apr 30, 2015","May 7, 2015",
 MSDM  2015 : The 10th Workshop on Multiagent Sequential Decision Making Under Uncertainty,N/A,http://masplan.org//msdm2015,"['multi-agent systems', 'agents', 'reinforcement learning', 'artificial intelligence']","May 4, 2015 - May 5, 2015","Istanbul, Turkey","Feb 18, 2015","Mar 10, 2015","Mar 19, 2015",
 SCIS  2015 : The Sixth Scandinavian Conference on Information Systems,Scandinavian Conference on Information Systems,http://scis2015.org/cfp_scis/,"['information systems', 'system design', 'users', 'participation']","Aug 9, 2015 - Aug 12, 2015","Oulu, Finland","Feb 15, 2015","Mar 30, 2015","Apr 20, 2014",
 SIGL   2015 : Second International Conference on Signal and Image Processing ,N/A,http://cosit2015.org/sigl/index.html,"['image processing', 'signal processing', 'text mining', 'data mining']","Mar 21, 2015 - Mar 22, 2015","Geneva , Switzerland","Feb 28, 2015","Mar 10, 2015","Mar 13, 2015",
 QUORS  2015 : The 9th IEEE International Workshop on Quality Oriented Reuse of Software,N/A,http://www.computer.org/web/compsac/quors,"['software engineering', 'software reuse', 'service-oriented systems', 'cloud services']","Jul 1, 2015 - Jul 5, 2015","Taichung, Taiwan","Apr 7, 2015","Apr 20, 2015","Apr 30, 2015",
 ASONAM  2015 : International Conference on Advances in Social Networks Analysis and Mining,N/A,http://asonam.cpsc.ucalgary.ca/2015/,"['social networks', 'social media', 'SNA']","Aug 25, 2015 - Aug 28, 2015","Paris, France","Apr 17, 2015","Jun 19, 2015","Jul 3, 2015",
 RISK  2015 : 3rd International Workshop on Risk Assessment and Risk-Driven Testing,N/A,http://www.fokus.fraunhofer.de/go/risk2015,"['software engineering', 'software testing', 'risk management', 'safety']","Jun 15, 2015 - Jun 15, 2015","Berlin, Germany","Apr 16, 2015","Apr 30, 2015",,
 MobileHCI  2015 : 17th International Conference on Human-Computer Interaction with Mobile Devices and Services,Human-Computer Interaction with Mobile Devices and Services,http://mobilehci.acm.org/2015/,"['HCI', 'mobile']","Aug 24, 2015 - Aug 27, 2015","Copenhagen, Denmark","Feb 6, 2015","Apr 20, 2015","May 22, 2015",
 ICCAC  2015 : IEEE International Conference on Cloud and Autonomic Computing,N/A,http://autonomic-conference.org/,"['computer science', 'cloud computing', 'performance', 'computer security']","Sep 21, 2015 - Sep 25, 2015","Cambridge, MA, USA","May 29, 2015","Jun 15, 2015","Jul 1, 2015","May 8, 2015"
 SS02-USEC-CISIS  2015 : SS02: User-centric Security & Privacy - CISIS 2015,N/A,http://cisis.usal.es/sites/default/files/10/CISIS15-SS02_0.pdf,"['cibersecurity', 'artificial intelligence', 'context-aware computing', 'user-centric design']","Jun 15, 2015 - Jun 15, 2015",Burgos,"Feb 13, 2015","Mar 2, 2015","Mar 13, 2015",
 IMIE   2015 : 2015 International Conference on Innovations in Mechanical and Information Engineering,N/A,http://www.imie2015.org,[],"Jun 20, 2015 - Jun 21, 2015","Nanchang,P.R.China","Apr 5, 2015",,,
 ACBPP  2015 : The Asian Conference on Business & Public Policy 2015,N/A,http://acbpp.iafor.org,"['business', 'policy', 'ethics', 'law']","Nov 5, 2015 - Nov 7, 2015","Kobe, Japan","Jul 1, 2015",,,
 FOCS  2014 : The 55th Annual Symposium on Foundations of Computer Science,Foundations of Computer Science,http://www.boazbarak.org/focs14/,['computer science'],"Oct 18, 2014 - Oct 21, 2014","Philadelphia, Pennsylvania","Apr 2, 2014","Jul 1, 2014","Aug 4, 2014",
" BTN Conference  2015 : Black Theatre Network 2015 Conference. Staged Presence:  The Evolution of Black Theatre as the Voice for Protest, Social, and Creative Change",N/A,http://blacktheatrenetwork.org/index.php?option=com_content&view=article&id=8503&Itemid=405,"['theatre', 'black theatre', 'social justice']","Jul 31, 2015 - Aug 3, 2015",Winston Salem,"Mar 31, 2015",,,
